常用频道,#genre#
CH5,http://cdn6.163189.xyz/163189/ch5
CH8,http://cdn6.163189.xyz/163189/ch8
CHU,http://cdn6.163189.xyz/163189/chu
龙华电影台,http://cdn8.163189.xyz/163189/lhdy
龙华经典台,http://cdn8.163189.xyz/163189/lhjd
龙华卡通台,http://cdn8.163189.xyz/163189/lhkt
龙华偶像台,http://cdn8.163189.xyz/163189/lhox
龙华日韩台,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧台,http://cdn8.163189.xyz/163189/lhxj
龙华洋片台,http://cdn8.163189.xyz/163189/lhyp
龙华电影台,http://cdn8.163189.xyz/163189/lhdy
龙华电影台,P2p://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523.ts
龙华洋片台,http://cdn8.163189.xyz/163189/lhyp
龙华洋片台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn02
龙华电影台,http://cdn8.163189.xyz/163189/lhdy
龙华电影台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn03
龙华日韩台,http://cdn8.163189.xyz/163189/lhrh
龙华日韩台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn11
龙华偶像台,http://cdn8.163189.xyz/163189/lhox
龙华偶像台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn12
龙华戏剧台,http://cdn8.163189.xyz/163189/lhxj
龙华戏剧台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn18
龙华经典台,http://cdn8.163189.xyz/163189/lhjd
龙华经典台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn21
无线功夫,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx
无线功夫,P2p://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
星光怀旧台,http://data.3g.yy.com/live/hls/1354936134/1354936134.m3u8
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd
PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8

华文八套,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
华文七套,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
华文三套,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
华文四套,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
华文五套,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
台湾+,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
🇨🇳lzo港台源,#genre# 
中天新聞台,http://lzo.xh.sd/gt/lgz4G.php
民視第一台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv003
民視台灣台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv001 
民視,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv002 
大愛電視,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live007 
中視,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv040 
華視,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv041 
三立綜合台HD,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live207 
客家電視台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv043 
中視菁采台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv064 
靖天綜合台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv046 
靖天日本台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv047 

ARIRANG阿里郎頻道,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv079 
原住民族電視台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live014 
靖天育樂台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv062 
KLT-靖天國際台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv063 
Nice TV 靖天歡樂台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv054 
靖天資訊台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv065 
韓國娛樂台 KMTV,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv016 
民視台灣台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv001 
中視,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv040 
華視,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv041 
中天亞洲台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv109 
客家電視台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv043 
中視菁采台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv064 
靖天綜合台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv046 
靖天日本台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv047 
ARIRANG阿里郎頻道,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv079 
TVBS,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv073 
靖天育樂台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv062 
KLT-靖天國際台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv063 
Nice TV 靖天歡樂台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv054 
靖天資訊台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv065 
韓國娛樂台 KMTV,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv016 
台視,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv066 
中視,http://lzo.xh.sd/gt/lgz4G.php?id=of-4gtv-4gtv040 
華視,http://lzo.xh.sd/gt/lgz4G.php?id=of-4gtv-4gtv041 
中視經典台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv080 
ROCK Entertainment,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live080 
公視戲劇,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv042 
民視影劇台,http://lzo.xh.sd/gt/lgz4G.php?id=litv-ftv09 
HITS頻道,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live620 

靖天戲劇台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv058 
靖洋戲劇台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv045 
金光布袋戲,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live144 
ROCK Action,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live138 
采昌影劇台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv049 
靖天映畫,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv055 
靖天電影台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv061 
影迷數位電影台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv011 
amc電影台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv017 
CinemaWorld,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live069 
My Cinema Europe HD 我的歐洲電影,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live157 
TVBS台劇台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live088 
中視經典台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv080 
龍華洋片HD,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-longturn02 
龍華電影台,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-longturn03 
龍華日韓台,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-longturn11 
龍華偶像台,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-longturn12 
龍華戲劇台,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-longturn18 
龍華經典HD,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-longturn21 
公視戲劇,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv042 
民視影劇台,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-ftv09 
靖天戲劇台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv058 
靖洋戲劇台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv045 
采昌影劇台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv049 
靖天映畫,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv055 
靖天電影台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv061 
影迷數位電影台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv011 
amc電影台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv017 
台灣戲劇HD,http://lzo.xh.sd/gt/lgz4G.php?id=li-litv-longturn22 
台灣戲劇HD,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn22 
龍華洋片HD,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn02 
龍華電影台,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn03 
龍華日韓台,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn11 
龍華偶像台,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn12 
龍華戲劇台,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn18 
龍華經典HD,http://lzo.xh.sd/gt/lgz4G.php?id=litv-longturn21 
八大綜藝台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv039 
TVBS精采台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv067 
愛爾達娛樂台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv070 
民視綜藝台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv004 
豬哥亮歌廳秀,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv006 
TVBS歡樂台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv068 
八大精彩台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv034 
TVBS綜藝台,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-live087 
八大綜藝台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv039 
TVBS精采台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv067 
愛爾達娛樂台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv070 
民視綜藝台,http://lzo.xh.sd/gt/lgz4G.php?id=li-4gtv-4gtv004 


🇭🇰佛教-频道,#genre#
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心,https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
唯心,https://5ddce30eb4b55.streamlock.net/wxtv/wxtvnow.stream/playlist.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
生命电视,https://5ddce30eb4b55.streamlock.net/lifetv/lifetv.stream/playlist.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
华藏卫视,http://61.216.67.119:1935/HZTV/HZTV/playlist.m3u8
华藏卫视,http://61.216.67.119:1935/HZTV/HZTV/playlist.m3u8
华藏卫视,http://61.216.67.119:1935/HZTV/HZTV/chunklist.m3u8
华藏卫视,https://5ddce30eb4b55.streamlock.net/HZTV/HZTV/playlist.m3u8
台湾|卍佛卫慈悲台,https://btsw-ott2b.cdn.hinet.net/live_bts/btsw01/playlist.m3u8
台湾|唯心WXTV2,http://61.216.67.119:1935/wxtv/wxtv.stream/playlist.m3u8
香港佛陀,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
悟道法师,https://tw2.amtb.de/liveedge/_definst_/smil:wdmaster.smil/playlist.m3u8

🇭🇰大阅兵,#genre#
习主席2025年93阅兵完整版,https://vd3.bdstatic.com/mda-ri2b90is4f6p4shy/cae_h264/1756888200825139529/mda-ri2b90is4f6p4shy.mp4
2025年93阅兵全过程(时长01:44:58/蓝光加速线路),https://vip.dytt-cine.com/20250903/54616_ce842c8a/index.m3u8
2025年93大阅兵完整版(时长01:30:09/蓝光3线路),https://vvip.high26-playback.com/20250903/20785_ad349260/index.m3u8
2015年抗战胜利70周年阅兵(时长02:01:34/腾讯加速线路),https://vodcnd11.rsfcxq.com/20250902/tLKkH9fN/index.m3u8
2019年国庆70周年大阅兵(时长02:51:19/腾讯加速线路),https://vodcnd11.rsfcxq.com/20250902/BM9AcAeq/index.m3u8
2009年国庆60周年大阅兵(时长02:41:26/腾讯加速线路),https://vodcnd11.rsfcxq.com/20250902/VPoOzOa4/index.m3u8
1999年国庆50周年大阅兵(时长01:16:22/腾讯加速线路),https://vodcnd11.rsfcxq.com/20250902/nmbxS9bN/index.m3u8
1984年国庆35周年大阅兵(时长01:39:56/腾讯加速线路),https://vodcnd11.rsfcxq.com/20250902/zc4ZGGYY/index.m3u8
